ID,target
mp-2552,0.11
mp-27455,0.33
mp-30312,0.32
mp-37091,0.25
mp-4495,0.31
mp-5427,0.27
mp-553248,0.26
mp-568555,0.25
mp-570287,0.27
mp-7582,0.23
mp-762268,0.24
mp-768358,0.33
mp-7930,0.27
mp-864961,0.45
mp-865002,0.34
mp-865444,0.32
mp-867243,0.33
mp-9325,0.25
mp-972957,0.35
mp-975053,-0.84
mp-976872,0.29
mp-977057,0.2
mp-980006,0.44
mp-980068,0.34
mp-985439,0.26
mp-998,0.32
mp-1002228,0.66
mp-1016108,0.34
mp-1017000,0.33
mp-1025799,0.28
mp-1039,0.34
mp-12614,0.29
mp-13,0.32
mp-250,0.36
mp-27304,0.23
mp-27691,0.26
mp-3173,0.22
mp-3455,0.25
mp-4930,0.28
mp-5104,0.35
mp-510404,0.32
mp-510441,0.36
mp-551873,0.23
mp-553896,0.32
mp-567981,0.32
mp-569526,0.36
mp-5928,0.26
mp-714885,0.26
mp-718,0.34
mp-752415,0.32
mp-7631,0.16
mp-776083,0.24
mp-776165,0.31
mp-7821,0.29
mp-7859,0.34
mp-861896,0.41
mp-862549,0.47
mp-862761,0.44
mp-863727,0.32
mp-864599,0.4
mp-864610,0.27
mp-864770,0.25
mp-865107,0.47
mp-865125,0.28
mp-865248,0.32
mp-865664,0.28
mp-866073,0.34
mp-866075,0.17
mp-951,0.39
mp-973571,0.25
mp-975292,0.24
mp-975390,0.3
mp-1001834,0.31
mp-1009206,0.86
mp-1013555,0.21
mp-1025378,0.23
mp-1032,0.21
mp-10953,0.35
mp-12061,0.29
mp-12657,0.21
mp-13089,0.31
mp-1557,0.28
mp-16336,0.26
mp-20438,0.28
mp-20801,0.52
mp-21413,0.27
mp-2206,0.38
mp-22961,0.29
mp-23253,0.47
mp-23301,0.55
mp-2838,0.31
mp-4840,0.29
mp-4936,0.46
mp-558411,0.23
mp-568505,0.22
mp-754084,0.32
mp-8310,0.34
mp-8426,0.28
mp-862318,0.26
mp-865402,0.28
mp-866291,0.44
mp-867775,0.29
mp-867821,0.32
mp-867838,-0.16
mp-8724,0.27
mp-9158,0.29
mp-973622,0.14
mp-973636,0.26
mp-973652,0.38
mp-973785,0.52
mp-975236,0.11
mp-976588,0.23
mp-977,0.36
mp-977230,0.35
mp-977239,0.4
mp-979934,0.35
mp-981336,0.56
mp-982557,0.23
mp-983603,0.3
mp-985554,0.28
mp-9873,0.17
mp-999294,0.35
mp-1018702,0.26
mp-1058,0.41
mp-10969,0.37
mp-11259,0.37
mp-1261,0.25
mp-13449,0.11
mp-15965,0.24
mp-2,0.38
mp-20350,0.32
mp-20457,-0.81
mp-21158,0.31
mp-248,0.34
mp-2509,0.31
mp-2744,0.31
mp-28568,0.33
mp-29647,0.28
mp-4236,0.32
mp-4756,0.26
mp-4878,0.23
mp-556777,0.27
mp-557837,-0.01
mp-560936,0.2
mp-568536,0.34
mp-571172,0.18
mp-571339,0.25
mp-5767,0.31
mp-675926,0.26
mp-7080,0.25
mp-7781,0.27
mp-7917,0.23
mp-812,0.3
mp-865093,0.37
mp-866287,0.41
mp-867899,0.39
mp-886,0.31
mp-974417,0.4
mp-975347,0.3
mp-978270,0.31
mp-979176,0.35
mp-979436,0.6
mp-997085,0.34
mp-998908,0.33
mp-999002,-0.52
mp-1007656,0.31
mp-1016601,0.22
mp-1018751,0.33
mp-1128,0.32
mp-11546,1.0
mp-11687,0.23
mp-140,0.44
mp-16755,0.25
mp-20868,0.28
mp-22958,0.23
mp-23210,0.25
mp-23297,0.29
mp-31380,0.35
mp-3397,0.3
mp-4252,0.22
mp-4798,0.17
mp-510691,0.26
mp-5238,0.29
mp-540783,0.24
mp-545344,0.34
mp-567345,0.38
mp-569385,0.26
mp-754363,0.27
mp-7655,0.2
mp-7881,0.37
mp-8102,0.36
mp-8401,0.26
mp-864602,0.29
mp-865194,0.38
mp-865516,0.35
mp-866001,0.28
mp-867310,0.32
mp-8969,0.27
mp-9463,0.2
mp-960,0.28
mp-971853,0.59
mp-975797,0.25
mp-976185,0.33
mp-976283,0.51
mp-978273,0.33
mp-9843,0.26
mp-9939,0.22
mp-9954,0.28
mp-1006882,0.44
mp-1008568,0.3
mp-1020011,0.18
mp-1029580,0.32
mp-12062,0.44
mp-16378,4.61
mp-16886,0.39
mp-1913,0.31
mp-20979,0.2
mp-21294,0.29
mp-2252,0.12
mp-23157,0.41
mp-23560,0.18
mp-23704,0.24
mp-2404,0.21
mp-30,0.34
mp-30161,0.39
mp-31348,0.25
mp-33363,0.22
mp-3886,0.21
mp-4054,0.24
mp-4954,0.31
mp-559612,0.21
mp-569624,0.34
mp-706,0.32
mp-753506,0.26
mp-755586,0.33
mp-760401,0.33
mp-7748,0.22
mp-775296,0.32
mp-777479,0.27
mp-861958,0.34
mp-862377,0.29
mp-864897,0.37
mp-865560,0.23
mp-865969,0.33
mp-866201,0.63
mp-867181,0.32
mp-975769,0.32
mp-984711,0.34
mp-998147,0.31
mvc-11548,0.3
mp-1021511,0.29
mp-1025248,0.37
mp-1471,0.27
mp-18762,0.32
mp-18903,0.32
mp-20131,0.37
mp-20453,0.61
mp-2071,0.27
mp-21235,0.31
mp-22044,0.28
mp-2728,0.22
mp-27475,0.27
mp-28056,0.37
mp-31031,0.31
mp-32780,0.27
mp-5175,0.24
mp-5383,0.29
mp-554973,0.34
mp-556235,0.31
mp-558747,0.31
mp-567771,0.22
mp-569402,0.3
mp-571035,0.39
mp-580,0.11
mp-624492,0.29
mp-631330,0.6
mp-696497,0.28
mp-7390,0.2
mp-7473,0.31
mp-7903,0.31
mp-8299,0.22
mp-8608,0.34
mp-861995,0.37
mp-866376,0.3
mp-867306,0.4
mp-961697,0.37
mp-972961,0.34
mp-974325,0.24
mp-974832,0.2
mp-976254,0.47
mp-979910,0.43
mp-985059,0.29
mp-985295,0.4
mp-999437,0.5
mp-999450,0.19
mp-1009836,0.38
mp-10136,0.2
mp-1016829,0.42
mp-1018042,0.38
mp-1029257,0.34
mp-1038,0.32
mp-11841,0.27
mp-12806,0.3
mp-13920,0.28
mp-1743,0.26
mp-20889,1.08
mp-20895,0.32
mp-2092,0.31
mp-21255,0.27
mp-22853,0.28
mp-22975,0.13
mp-23846,0.29
mp-2826,0.32
mp-30374,0.41
mp-30856,0.36
mp-3283,0.3
mp-4387,0.25
mp-4586,0.29
mp-475,0.12
mp-557668,0.19
mp-567653,0.39
mp-568844,0.55
mp-573051,0.24
mp-58,0.44
mp-631314,0.47
mp-650,0.15
mp-7359,0.23
mp-752849,0.29
mp-833,0.33
mp-8368,0.33
mp-8560,0.34
mp-862664,0.3
mp-863744,0.31
mp-866177,0.42
mp-866299,0.32
mp-8818,0.26
mp-971662,0.25
mp-973053,0.3
mp-974452,0.48
mp-976799,0.37
mp-981215,0.34
mp-989513,0.3
mp-998965,0.39
mp-1019138,0.29
mp-1025280,0.26
mp-1029466,0.21
mp-10371,0.3
mp-10750,0.24
mp-12701,0.27
mp-12981,1.02
mp-131,0.34
mp-1334,0.28
mp-17695,0.21
mp-20754,0.26
mp-20897,0.29
mp-20924,0.29
mp-21139,-0.06
mp-21149,0.27
mp-2306,0.22
mp-2658,0.27
mp-27849,0.27
mp-2841,1.05
mp-30042,0.33
mp-30234,0.31
mp-30773,0.35
mp-3292,0.25
mp-5558,0.32
mp-556264,0.21
mp-582028,0.33
mp-631294,0.6
mp-631411,0.38
mp-676861,0.25
mp-714969,0.26
mp-755483,0.28
mp-862677,0.33
mp-865039,0.4
mp-865185,0.25
mp-865231,0.27
mp-865298,0.45
mp-865993,0.35
mp-866153,0.51
mp-867701,0.3
mp-90,0.29
mp-9755,0.33
mp-977310,0.43
mp-989579,0.28
mp-998899,0.53
mp-1007776,0.02
mp-1022724,0.26
mp-1048,0.38
mp-10756,0.48
mp-11180,0.32
mp-12007,0.3
mp-1246,0.61
mp-12777,0.34
mp-13137,0.22
mp-13154,0.3
mp-13164,0.31
mp-1361,0.28
mp-13962,0.22
mp-14983,0.21
mp-15619,0.21
mp-1597,0.31
mp-16740,0.32
mp-17659,0.35
mp-17856,0.26
mp-19357,0.27
mp-19929,0.33
mp-19934,0.34
mp-23488,0.28
mp-28938,0.25
mp-350,0.27
mp-3536,0.27
mp-387,0.27
mp-4007,0.26
mp-4474,0.24
mp-452,0.21
mp-4938,0.26
mp-541047,0.45
mp-568066,0.25
mp-631508,1.63
mp-646507,0.3
mp-6919,0.3
mp-697038,0.27
mp-753326,0.38
mp-8176,0.35
mp-862264,0.34
mp-865081,0.37
mp-865179,0.29
mp-865432,0.33
mp-865800,0.25
mp-909,0.25
mp-973554,-0.12
mp-973835,0.49
mp-1002122,0.47
mp-1007881,0.24
mp-1008489,0.58
mp-1009755,0.12
mp-1009835,0.41
mp-1025288,0.23
mp-1029359,0.19
mp-10455,0.24
mp-10695,0.29
mp-1090,0.25
mp-10908,0.37
mp-1220,0.16
mp-12561,0.21
mp-1907,0.21
mp-20318,0.27
mp-20551,0.36
mp-20930,0.36
mp-21076,0.33
mp-21143,0.42
mp-21469,0.32
mp-2186,0.31
mp-22464,0.19
mp-2260,0.3
mp-22689,0.48
mp-23102,0.28
mp-23485,0.29
mp-2674,0.3
mp-2725,0.29
mp-28592,0.23
mp-2903,0.22
mp-2924,0.29
mp-2967,0.26
mp-30336,0.23
mp-30453,0.3
mp-31173,0.37
mp-3671,0.26
mp-4887,0.31
mp-554678,0.3
mp-556242,0.33
mp-571292,0.85
mp-644693,0.94
mp-669347,0.34
mp-676058,0.28
mp-7114,0.4
mp-754825,0.22
mp-7592,0.5
mp-760375,0.28
mp-862372,0.32
mp-8636,0.72
mp-865048,0.3
mp-865534,0.06
mp-978291,0.16
mp-989576,0.37
mp-1007637,0.2
mp-1017546,0.31
mp-1017582,0.21
mp-1025075,0.29
mp-1025224,0.22
mp-1025281,0.27
mp-11294,0.27
mp-11620,-0.11
mp-1256,0.21
mp-12783,0.25
mp-18928,0.31
mp-23907,0.5
mp-28163,0.34
mp-29026,0.33
mp-29754,0.28
mp-3022,0.48
mp-30999,0.26
mp-31038,0.24
mp-31468,0.26
mp-372,0.3
mp-3726,0.34
mp-3758,0.24
mp-4997,0.23
mp-538,0.28
mp-5387,0.33
mp-546200,0.25
mp-553243,0.27
mp-568018,0.28
mp-568630,0.38
mp-568848,0.25
mp-570832,0.31
mp-573755,0.35
mp-7090,0.26
mp-7439,0.31
mp-752685,0.32
mp-8557,0.31
mp-861619,0.71
mp-862878,0.66
mp-865210,0.25
mp-865316,0.36
mp-865577,0.3
mp-865840,0.28
mp-867272,0.3
mp-8976,0.24
mp-973465,0.29
mp-974938,-2.95
mp-979419,0.25
mp-998949,0.46
mp-998988,0.38
mvc-3525,0.29
mp-1008490,0.49
mp-1009222,0.19
mp-1017,0.32
mp-11534,0.23
mp-1253,0.25
mp-12769,0.36
mp-13190,0.28
mp-1754,0.29
mp-20459,0.24
mp-20820,0.37
mp-20864,0.6
mp-21035,0.19
mp-21186,0.52
mp-2199,0.31
mp-2267,0.15
mp-22897,0.31
mp-2696,0.3
mp-27335,0.27
mp-27747,0.23
mp-29678,0.38
mp-30418,0.42
mp-30530,0.43
mp-3216,0.17
mp-3437,0.24
mp-3736,0.33
mp-567996,0.27
mp-569931,0.21
mp-570409,0.18
mp-635,0.3
mp-675701,0.23
mp-677105,0.31
mp-6915,0.28
mp-761524,0.3
mp-862863,0.22
mp-862874,0.39
mp-863720,0.39
mp-864617,0.27
mp-864661,0.34
mp-865219,0.31
mp-865569,0.3
mp-866037,0.37
mp-867327,0.3
mp-867338,0.65
mp-867904,0.31
mp-9061,0.36
mp-975288,0.27
mp-977415,0.37
mp-979956,0.32
mp-9972,0.21
mp-9978,0.33
mp-999121,0.25
mp-1008523,0.09
mp-1016884,0.2
mp-1018024,0.27
mp-1027164,0.22
mp-1029385,0.2
mp-10311,0.29
mp-10669,0.24
mp-10782,0.22
mp-11190,0.17
mp-12107,0.29
mp-1601,0.39
mp-1719,0.25
mp-20512,0.21
mp-22275,0.33
mp-22447,0.28
mp-27243,0.27
mp-30753,0.34
mp-31503,0.25
mp-542429,0.32
mp-567347,0.25
mp-6058,-0.05
mp-625136,0.29
mp-754401,0.29
mp-758594,0.29
mp-7600,0.26
mp-776475,0.25
mp-7909,0.24
mp-924128,0.19
mp-9562,0.22
mp-973684,0.58
mp-983230,0.85
mp-1001790,0.26
mp-1005693,0.36
mp-1009087,0.19
mp-1016836,0.43
mp-1021431,0.29
mp-1038767,0.33
mp-10856,0.22
mp-109,0.26
mp-11256,0.34
mp-11560,0.28
mp-12059,0.22
mp-14105,0.35
mp-15788,0.26
mp-1609,0.33
mp-20522,0.3
mp-2160,0.51
mp-2793,0.25
mp-30594,0.35
mp-3286,0.26
mp-395,0.18
mp-40204,0.35
mp-510380,0.22
mp-568349,0.28
mp-569708,0.3
mp-639659,0.34
mp-642855,0.45
mp-675283,-0.05
mp-710,0.22
mp-754976,0.07
mp-760400,0.22
mp-768342,0.29
mp-7940,0.24
mp-86,0.24
mp-865471,0.35
mp-865495,0.31
mp-865714,0.4
mp-8883,0.23
mp-9172,0.27
mp-941221,0.28
mp-971701,0.75
mp-972,0.19
mp-972309,0.33
mp-977012,0.33
mp-977112,0.24
mp-978085,0.38
mp-981376,0.32
mp-983566,1.05
mp-983567,0.26
mp-9926,0.23
mp-996983,0.38
mp-998861,1.21
mvc-15603,0.38
mp-10051,0.4
mp-1009832,0.34
mp-1016820,0.13
mp-1025134,0.36
mp-10670,0.21
mp-1174,0.26
mp-13915,0.38
mp-18345,0.29
mp-2589,0.23
mp-2733,0.2
mp-27974,0.32
mp-2839,0.35
mp-36699,0.31
mp-390,0.36
mp-4989,0.3
mp-505319,0.36
mp-540809,0.25
mp-5578,0.29
mp-562468,0.32
mp-567389,0.46
mp-570845,0.29
mp-574283,0.35
mp-676,0.29
mp-715482,0.28
mp-755264,0.21
mp-7615,-0.85
mp-762391,0.28
mp-862334,0.31
mp-862721,0.41
mp-862902,0.24
mp-863671,0.34
mp-864748,0.25
mp-865111,0.37
mp-865926,0.34
mp-866211,0.32
mp-9177,0.2
mp-961665,0.23
mp-974464,8.34
mp-977427,0.35
mp-979272,0.53
mp-980055,0.28
mp-996162,0.23
mp-996992,0.31
mp-10048,0.32
mp-10143,0.51
mp-1019086,0.09
mp-1025455,0.42
mp-1029730,0.3
mp-1039075,0.51
mp-10872,0.44
mp-10890,0.22
mp-12101,0.31
mp-12480,0.3
mp-1559,0.22
mp-16646,0.33
mp-20158,0.44
mp-20648,0.29
mp-23513,0.29
mp-239,0.26
mp-2809,0.27
mp-30247,0.2
mp-30427,0.25
mp-5176,0.28
mp-542112,0.37
mp-5475,0.22
mp-557,0.14
mp-558645,0.13
mp-5621,0.24
mp-571271,0.31
mp-613523,0.33
mp-760482,0.24
mp-761512,0.7
mp-7711,0.37
mp-774192,0.23
mp-850275,0.26
mp-862300,0.33
mp-862775,0.37
mp-864684,0.32
mp-864959,0.32
mp-865385,0.36
mp-867217,0.3
mp-867896,0.36
mp-935811,0.28
mp-973556,0.21
mp-974843,0.75
mp-987,0.37
mp-9925,0.17
mp-9953,0.26
mp-999130,0.32
mp-999259,0.23
mp-1018732,0.32
mp-10224,-4.87
mp-1025201,0.38
mp-1025286,0.35
mp-11249,0.34
mp-118,0.31
mp-12108,0.3
mp-13512,0.3
mp-15800,0.33
mp-16860,0.3
mp-17701,0.28
mp-182,0.26
mp-1890,0.24
mp-18969,0.52
mp-20033,0.34
mp-20194,0.32
mp-20740,0.28
mp-20757,0.26
mp-20832,0.24
mp-21031,0.49
mp-22440,0.27
mp-22913,0.37
mp-2318,0.33
mp-25372,0.27
mp-27562,0.33
mp-27834,0.29
mp-30495,0.31
mp-319,0.32
mp-480,0.32
mp-5159,0.48
mp-568705,0.36
mp-7387,0.33
mp-776264,0.23
mp-861908,0.35
mp-861966,0.41
mp-862981,0.29
mp-865022,0.28
mp-865364,0.32
mp-865536,0.36
mp-867198,1.14
mp-867872,0.43
mp-867921,0.36
mp-9339,0.26
mp-948,0.38
mp-9969,0.22
mp-997010,0.4
mp-1009504,0.09
mp-1017467,-0.11
mp-1022583,0.27
mp-1022728,0.35
mp-1023934,0.23
mp-10686,0.81
mp-11736,0.3
mp-12385,0.26
mp-13053,0.24
mp-13993,0.23
mp-1424,0.34
mp-183,0.07
mp-19147,0.27
mp-19359,0.24
mp-19821,0.32
mp-20944,0.29
mp-20994,0.29
mp-2121,0.17
mp-2273,0.38
mp-23085,0.34
mp-23208,0.26
mp-2699,0.23
mp-3000,0.29
mp-541937,0.28
mp-569051,0.22
mp-631322,0.46
mp-672661,0.39
mp-6963,0.34
mp-752602,0.31
mp-76,0.27
mp-8132,0.23
mp-8375,0.39
mp-862423,0.32
mp-864925,0.26
mp-864928,0.54
mp-972869,0.32
mp-973156,0.34
mp-973199,0.46
mp-982008,0.5
mp-998866,0.29
mp-1007908,0.26
mp-10086,0.28
mp-1009657,0.3
mp-1011376,0.48
mp-1025271,0.34
mp-1025322,0.25
mp-1029037,0.21
mp-1029868,0.3
mp-1039019,0.28
mp-10676,0.21
mp-11267,0.4
mp-11537,0.28
mp-11557,0.35
mp-1341,0.35
mp-14568,0.28
mp-20430,0.43
mp-21003,0.25
mp-21342,0.44
mp-2136,0.11
mp-2137,0.3
mp-2627,0.22
mp-2947,0.29
mp-30491,0.38
mp-3731,0.26
mp-567612,0.37
mp-5878,0.29
mp-613327,0.27
mp-631428,0.64
mp-674478,0.38
mp-753982,0.29
mp-756018,0.28
mp-862996,0.31
mp-864950,0.3
mp-865928,0.33
mp-867773,0.3
mp-961646,0.35
mp-974061,0.23
mp-976334,0.28
mp-981250,0.43
mp-999287,0.28
mvc-11226,0.49
mp-1009496,0.53
mp-1018009,0.19
mp-1018164,0.46
mp-1025323,0.3
mp-11750,0.22
mp-11755,0.26
mp-12661,0.74
mp-15316,0.27
mp-196,0.23
mp-20422,0.27
mp-21194,0.27
mp-21286,0.31
mp-22072,0.02
mp-2237,0.35
mp-23084,0.32
mp-23263,0.28
mp-24719,0.35
mp-25886,0.22
mp-2741,0.28
mp-305,0.29
mp-31152,0.37
mp-31383,0.28
mp-34139,0.34
mp-34993,0.18
mp-3654,0.26
mp-4142,0.42
mp-510624,0.24
mp-544,0.46
mp-568806,0.17
mp-570460,0.37
mp-570752,0.54
mp-571279,0.22
mp-574235,0.33
mp-5839,0.24
mp-605028,0.3
mp-643273,0.35
mp-676290,0.27
mp-7470,0.32
mp-838,0.5
mp-864837,0.35
mp-864931,0.29
mp-865681,0.27
mp-866187,0.36
mp-867119,0.41
mp-8697,0.29
mp-962062,0.47
mp-972036,0.39
mp-978533,0.53
mp-9968,0.23
mp-10060,0.47
mp-10175,0.26
mp-1018103,0.39
mp-1025229,0.27
mp-10897,0.28
mp-11809,0.2
mp-13322,0.29
mp-13447,0.3
mp-13535,0.35
mp-16753,0.22
mp-1909,0.28
mp-19424,0.32
mp-20290,0.2
mp-2311,0.26
mp-2422,0.22
mp-2852,0.15
mp-30878,0.35
mp-4238,0.3
mp-555280,0.3
mp-569247,0.29
mp-570014,0.34
mp-570303,0.34
mp-5862,0.31
mp-6959,0.25
mp-6961,0.38
mp-7073,0.44
mp-8639,0.25
mp-864909,0.32
mp-865779,0.3
mp-866134,0.3
mp-8670,0.25
mp-961693,0.32
mp-9716,0.32
mp-973689,0.22
mp-977401,0.27
mp-980034,0.66
mp-995,0.31
mp-998987,0.36
mp-999086,0.29
mp-1014460,0.1
mp-1025180,0.23
mp-1025524,-0.07
mp-1127,0.31
mp-11541,0.3
mp-1275,0.28
mp-13946,0.3
mp-13948,0.31
mp-18782,0.23
mp-19312,0.28
mp-19399,0.27
mp-1956,0.22
mp-19948,0.86
mp-20181,0.25
mp-20664,0.36
mp-20766,0.26
mp-20900,0.38
mp-2211,0.31
mp-22351,0.26
mp-22412,0.2
mp-22873,0.27
mp-249,0.24
mp-2600,0.31
mp-27182,0.35
mp-30578,0.42
mp-30586,0.33
mp-3241,0.26
mp-5149,0.3
mp-560956,0.26
mp-560976,0.27
mp-570670,0.39
mp-644500,0.3
mp-676540,0.3
mp-74,0.26
mp-7430,0.28
mp-753260,0.41
mp-755293,0.2
mp-7949,0.41
mp-861651,0.49
mp-862717,0.34
mp-862743,0.44
mp-864877,0.3
mp-864893,0.38
mp-864926,0.38
mp-9023,0.26
mp-975368,0.43
mp-978009,0.36
mp-978798,0.38
mp-978862,0.32
mp-980947,0.36
mp-984051,-0.29
mp-985300,0.26
mp-989532,-0.11
mp-989538,0.35
mvc-15387,0.31
mvc-3245,-0.1
mp-1013540,0.25
mp-1017544,0.33
mp-1025448,0.36
mp-10778,0.25
mp-11667,0.21
mp-11959,0.29
mp-1224,0.32
mp-1377,0.25
mp-151,0.47
mp-16334,0.3
mp-1646,0.31
mp-19983,0.28
mp-20155,0.27
mp-2053,0.3
mp-20563,0.28
mp-22866,0.25
mp-2337,0.3
mp-2532,0.35
mp-2747,0.3
mp-30069,0.42
mp-3264,0.37
mp-353,0.5
mp-567703,0.3
mp-567724,0.34
mp-569426,0.31
mp-570196,0.3
mp-609151,0.33
mp-644504,0.35
mp-673635,0.3
mp-6912,0.36
mp-705519,0.29
mp-7237,0.16
mp-753605,0.24
mp-862983,0.27
mp-864902,0.31
mp-864922,0.41
mp-865360,0.37
mp-865486,0.34
mp-865845,0.3
mp-867769,0.32
mp-961650,4.94
mp-972877,0.31
mp-974426,0.51
mp-982385,0.25
mp-996940,0.31
mp-1002229,0.74
mp-1006887,0.36
mp-1021666,0.58
mp-1025262,0.26
mp-10264,0.3
mp-1038972,0.22
mp-11278,0.24
mp-12266,0.31
mp-13545,0.36
mp-1671,-12.63
mp-1695,0.28
mp-18906,0.2
mp-20372,0.27
mp-20822,0.26
mp-2091,0.19
mp-21067,0.31
mp-21862,0.35
mp-23046,0.33
mp-23179,0.36
mp-303,0.26
mp-3094,0.26
mp-310,0.62
mp-31624,0.26
mp-545788,0.29
mp-551886,0.25
mp-554405,0.3
mp-567480,0.4
mp-567705,0.2
mp-567907,0.25
mp-571096,0.2
mp-571665,0.49
mp-631374,31.34
mp-631387,0.49
mp-642644,0.38
mp-644280,0.33
mp-675120,0.29
mp-761873,0.36
mp-862786,0.34
mp-865469,0.31
mp-865898,0.3
mp-866128,0.23
mp-866194,0.31
mp-976976,0.36
mp-977181,0.44
mp-984552,0.81
mp-984876,0.32
mp-989536,-0.75
mp-997005,0.36
mp-1009663,0.59
mp-1019280,0.36
mp-10413,0.44
mp-10622,0.23
mp-19062,0.26
mp-20191,0.29
mp-2031,0.15
mp-21197,0.27
mp-21474,0.26
mp-2247,0.37
mp-2701,0.25
mp-29763,0.5
mp-31457,0.35
mp-4366,0.3
mp-4478,0.39
mp-567505,0.16
mp-567912,0.35
mp-570689,0.34
mp-625397,0.34
mp-636331,0.36
mp-6870,0.21
mp-690535,0.26
mp-696752,0.24
mp-753081,0.33
mp-753371,0.42
mp-754150,0.33
mp-7544,0.28
mp-8397,0.45
mp-862257,0.3
mp-865355,0.41
mp-865738,0.43
mp-866002,0.32
mp-866203,0.32
mp-975200,0.84
mp-975296,0.45
mp-979984,0.35
mp-980063,0.27
mp-989530,0.3
mp-989605,0.31
mp-997181,0.28
mp-1018119,0.93
mp-1018641,0.2
mp-1025309,0.25
mp-12620,0.27
mp-13134,0.43
mp-13944,0.13
mp-1395,0.36
mp-1459,0.21
mp-19,0.22
mp-19181,0.28
mp-20040,0.53
mp-20497,0.28
mp-20663,0.23
mp-20821,0.21
mp-20950,0.38
mp-23330,0.27
mp-2648,0.25
mp-27409,0.4
mp-2976,0.57
mp-30392,0.29
mp-3805,0.24
mp-3839,0.28
mp-3881,0.32
mp-504825,-0.11
mp-505820,0.28
mp-546279,0.24
mp-552028,0.31
mp-557403,0.3
mp-559939,0.32
mp-570687,0.42
mp-585,0.23
mp-5971,0.35
mp-631547,6.67
mp-684969,0.22
mp-7427,0.27
mp-7574,0.23
mp-7701,0.69
mp-7779,0.33
mp-8399,0.04
mp-863668,0.35
mp-864775,0.41
mp-866022,0.38
mp-866224,0.36
mp-867146,0.3
mp-961687,0.26
mp-972310,0.36
mp-977110,0.12
mp-978095,0.34
mp-979968,0.26
mp-999378,0.9
mp-10036,0.28
mp-1006884,1.45
mp-1009582,0.46
mp-1018072,0.26
mp-1025136,0.21
mp-12550,0.32
mp-13503,0.25
mp-15684,0.3
mp-15821,0.17
mp-16320,-3.58
mp-19717,0.25
mp-22240,0.22
mp-22441,0.26
mp-22739,0.27
mp-2432,0.24
mp-27226,0.26
mp-2735,0.49
mp-30787,0.3
mp-30835,0.34
mp-31297,0.35
mp-510374,0.06
mp-571386,0.48
mp-644229,0.16
mp-677335,0.2
mp-715,0.28
mp-7225,0.27
mp-7709,0.35
mp-772099,0.33
mp-849459,0.23
mp-861483,0.38
mp-861918,0.35
mp-862561,0.26
mp-862767,0.29
mp-863713,0.38
mp-864741,0.34
mp-865118,0.36
mp-865804,0.91
mp-866298,0.28
mp-867114,0.33
mp-8871,0.3
mp-937760,0.2
mp-9391,0.25
mp-971951,0.45
mp-973606,0.36
mp-973613,0.44
mp-973894,0.29
mp-975394,0.5
mp-976181,0.14
mp-976818,0.35
mp-978268,0.37
mp-979011,0.26
mp-985782,0.26
mp-9920,0.25
mp-999145,0.34
mp-1014219,0.31
mp-1016821,0.22
mp-1016928,0.21
mp-1025565,0.32
mp-1031,0.29
mp-1039229,0.64
mp-11649,0.2
mp-15697,0.18
mp-1664,0.33
mp-20012,0.27
mp-21098,0.42
mp-2333,0.31
mp-238,0.33
mp-24084,0.19
mp-27465,0.17
mp-28952,0.31
mp-30338,0.23
mp-3277,0.16
mp-3889,0.32
mp-436,0.36
mp-568293,0.27
mp-7363,0.31
mp-754628,0.4
mp-756361,0.33
mp-7921,0.17
mp-862899,0.32
mp-864988,0.28
mp-865131,0.39
mp-971753,0.55
mp-975138,0.23
mp-979,0.24
mp-9828,0.31
mp-989564,0.3
mp-999264,0.3
mvc-2597,0.42
mp-1002165,0.23
mp-1007691,0.36
mp-10797,0.3
mp-11482,0.27
mp-11504,0.3
mp-12065,0.37
mp-1235,0.34
mp-12537,0.19
mp-12736,0.4
mp-13132,0.64
mp-1514,0.12
mp-20351,0.28
mp-21865,0.62
mp-22508,0.26
mp-22700,0.22
mp-22980,0.26
mp-24289,0.4
mp-28024,0.33
mp-31453,0.38
mp-3166,0.28
mp-33032,0.35
mp-41283,1.99
mp-4374,0.44
mp-4955,0.28
mp-541431,0.29
mp-552802,0.29
mp-567574,0.22
mp-571147,0.31
mp-572758,0.21
mp-613162,0.3
mp-631452,0.51
mp-632319,0.31
mp-675287,0.47
mp-696166,0.34
mp-6968,0.32
mp-754779,0.28
mp-756784,0.28
mp-764744,-0.05
mp-765195,0.21
mp-768305,0.26
mp-773525,0.33
mp-7770,0.24
mp-8177,0.42
mp-862700,0.28
mp-864669,0.36
mp-865735,0.14
mp-866003,0.24
mp-867918,0.44
mp-8873,0.17
mp-9125,0.3
mp-972657,0.44
mp-972839,0.64
mp-977107,0.35
mp-978995,0.36
mp-983559,0.22
mp-9947,0.16
mvc-3224,-0.35
mp-10128,0.33
mp-1018149,0.33
mp-12073,0.24
mp-13097,0.27
mp-13816,0.32
mp-162,0.25
mp-16648,0.24
mp-16718,0.24
mp-1705,0.25
mp-21883,0.27
mp-23036,0.53
mp-23176,0.27
mp-27821,0.25
mp-28017,0.26
mp-29362,0.27
mp-33683,0.35
mp-3999,2.82
mp-568286,0.19
mp-569446,0.31
mp-569815,0.25
mp-7467,0.31
mp-8046,0.25
mp-8446,0.29
mp-862698,0.38
mp-864668,0.39
mp-865191,0.31
mp-879,0.3
mp-8881,0.26
mp-961681,0.66
mp-961701,0.67
